target,num_characters,num_words,text
0,73,18,will purchas d stuff today and mail to you do you have a po box number
0,81,15,i enjoy watch and play footbal and basketbal anyth outdoor and you
0,37,12,what time i m out until prob 3 or so
1,149,31,sm auction a brand new nokia 7250 is up 4 auction today auction is free 2 join take part txt nokia to 86021 now
0,87,16,ujhhhhhhh comput ship out with address to sandiago and parantella lane wtf poop
1,154,27,you have won a guarante cash or a prize to claim yr prize call our custom servic repres on 08714712379 between cost 10p
0,245,61,you are a great role model you are give so much and i realli wish each day for a miracl but god as a reason for everyth and i must say i wish i knew whi but i dont i look up to you sinc i wa young and i still do have a great day
0,39,11,in which place i can get room cheap
0,232,47,ani chanc you might have had with me evapor as soon as you violat my privaci by steal my phone number from your employ paperwork not cool at all pleas do not contact me again or i will report you to your supervisor
1,135,27,we tri to call you re your repli to our sm for a video mobil 750 min unlimit text free camcord repli of call 08000930705 now
0,27,5,dont you have messag offer
0,34,8,so the sun is anti sleep medicin
0,132,35,i should add that i do realli care and if you ca i can at least get thi dude to fuck off but hey your money if you want it
0,48,13,you are a veri veri veri veri bad girl or ladi
0,134,34,did you catch the bu are you fri an egg did you make a tea are you eat your mom left over dinner do you feel my love
0,157,40,sun cant come to earth but send luv as ray cloud cant come to river but send luv as rain i cant come to meet u but can send my care as msg to gud evng
0,57,18,slept i thinkthi time lt gt pm is not danger
0,151,30,beauti tomorrow never come when it come it alreadi today in the hunt of beauti tomorrow do wast your wonder today goodmorn
0,42,13,sure whenev you show the fuck up gt
0,51,13,kinda first one get in at twelv aah speak tomo
0,37,9,i think steyn sure get one wicket
0,42,12,not much just some textin how bout you
0,38,10,but i haf enuff space got like 4 mb
0,30,7,sindu got job in birla soft
0,51,14,great i in church now will holla when i get out
0,84,24,if i not meet ü all rite then i go home lor if ü dun feel like comin it ok
0,86,20,k actual can you guy meet me at the sunoco on howard it should be right on the way
0,65,13,some friend want me to drive em someplac probabl take a while
1,158,26,u have a secret admir who is look 2 make contact with out who they r reveal who think ur so on
0,28,5,kothi print out marandratha
0,95,20,gon na let me know co come bak from holiday that day is come me number
0,26,7,no dear i wa sleep
0,46,12,what is thi place you talk of explain
1,158,32,new textbuddi chat 2 horni guy in ur area 4 just 25p free 2 receiv search postcod or at txt one name to 89693 08715500022 rpl stop 2 cnl
0,25,7,ok lor wat time ü finish
0,38,10,y bishan lei i tot ü say lavend
0,58,13,sen told that he is go to join hi uncl financ in cbe
0,54,10,should i have pick up a receipt or someth earlier
1,160,35,send a logo 2 ur lover 2 name join by a heart txt love name1 name2 mobno eg love adam eve 07123456789 to 87077 yahoo pobox36504w45wq txtno 4 no ad 150p
0,20,7,ard 515 like dat y
1,153,29,sport fan get the latest sport news str 2 ur mobil 1 wk free plu a free tone txt sport on to 8007 norm
0,55,15,of cours i guess god just got me on hold right now
0,73,14,pleas tell me you have some of that special stock you were talk about
0,67,16,yup it at paragon i havent decid whether 2 cut yet hee
0,65,16,thanx for take that call i got a job start on monday
1,33,7,call freephon 0800 542 0578 now
0,11,2,anyth
0,139,31,you at mu you should tri to figur out how much money everyon ha for ga and alcohol jay and i are tri to figur out our weed budget
0,79,21,u realli pig leh sleep so much my dad wake me up at 10 smth 2 eat lunch today
0,142,35,did i forget to tell you i want you i need you i crave you but most of all i love you my sweet arabian steed mmmmmm yummi
0,121,28,you not sure that i not tri to make xavier smoke becaus i do want to smoke after be told i smoke too much
0,25,5,you still come tonight
0,52,11,yun buy but school got offer 2000 plu onli
0,43,10,don know he is watch film in comput
0,39,10,there is no sens in my foot and peni
0,27,13,s da al r abov lt gt
0,62,14,still in the area of the restaur ill tri to come back soon
0,60,15,cool want me to go to kappa or should i meet you outsid mu
0,26,9,that not v romant
1,156,29,a xma reward is wait for you our comput ha randomli pick you from our loyal mobil custom to receiv a reward just call 09066380611
0,123,33,ha both of us do e same thing but i got tv 2 watch u can thk of where 2 go tonight or u alreadi haf smth in mind
0,105,26,babe have you got enough money to pick up bread and milk and i give you it back when you get home
0,71,16,today my system sh get is well and i am also in the deep well
0,143,31,i taught that ranjith sir call me so onli i sm like that becau he verifi about project prabu told today so onli pa dont mistak me
1,161,29,eeri nokia tone 4u rpli tone titl to 8007 eg tone dracula to 8007 titl ghost addamsfa munster exorcist twilight pobox36504w45wq 150p
0,73,18,ceri u rebel sweet dreamz me littl buddi c ya 2moro who need bloke
0,23,4,and mayb some pressi
0,32,10,ps u no ur a grown up now right
0,42,9,can i get your opinion on someth first
0,25,7,hurri home soup is done
0,29,8,oh is it send me the address
0,242,61,dear all as we know lt gt th is the lt gt th birthday of our love gopalettan we are plan to give a small gift on that day those who like to particip in that you are welcom pleas contact our admin team for more detail
0,27,6,do i pick you up
0,80,18,hey so thi sat are we go for the intro pilat onli or the kickbox too
1,152,31,urgent call 09066350750 from your landlin your complimentari 4 ibiza holiday or cash await collect sae t cs po box 434 sk3 8wp 150 ppm
1,50,10,you have 1 new voicemail pleas call 08719181513
0,38,9,no messag no responc what happend
0,50,10,come to medic colleg at 7pm forward it da
0,26,6,sure result will offer
0,87,25,you know wot peopl wear t shirt jumper hat belt is all we know we r at cribb
0,83,25,no i in the same boat still here at my mom check me out on yo i half nake
0,32,8,hope you are have a great day
0,161,32,u lost me ill alway b here intend 2 hurt u but i never knew how u felt about me when what itried2tel careabout u
0,34,10,lol i snatch her purs too
0,25,7,fine do you rememb me
0,54,12,ye i know the cheesi song from frosti the snowman
0,39,8,lol alright i wa thinkin that too haha
0,43,14,i will reach ur home in lt gt minut
0,52,13,good morn pooki pie lol hope i did wake u up
0,19,7,yup ü not comin
0,46,13,go where n buy juz buy when we get there lar
1,142,34,urgent last weekend draw show that you have won cash or a spanish holiday call now 09050000332 to claim t c rstm sw7 3ss 150ppm
0,121,31,i have 2 doc appoint next week i tire of them shove stuff up me ugh whi could i have had a normal bodi
1,159,34,send a logo 2 ur lover 2 name join by a heart txt love name1 name2 mobno eg love adam eve 07123456789 to 87077 yahoo pobox36504w45wq txtno 4 no ad 150p
0,42,11,yep then is fine or for ice age
0,54,19,babe i love you cover your face in kiss
0,40,10,k k from tomorrow onward start ah
0,112,27,mum hope you are have a great day hope thi text meet you well and full of life have a great day abiola
0,145,32,and smile for me right now as you go and the world will wonder what you are smile about and think your crazi and keep away from you grin
0,81,16,wyli updat my weed dealer carlo went to freedom and had a class with lunsford
0,58,12,can not use foreign stamp in thi countri good lectur
0,32,7,i attend but noth is there
0,35,10,i have a date on sunday with will
0,25,9,k eng rock in ash
0,47,11,chang again it e one next to escal
0,38,9,oh yah we never cancel leh haha
0,131,28,chinatown got porridg claypot rice yam cake fishhead beehoon either we eat cheap den go cafe n tok or go nydc or somethin
0,106,22,actual fuck that just do whatev do find an excus to be in tampa at some point befor januari though
1,159,34,urgent ur award a complimentari trip to eurodisinc trav aco entry41 or to claim txt di to 87121 morefrmmob shracomorsglsuplt 10 ls1 3aj
0,56,9,sound like someth that someon test me would sayi
0,66,20,that y i said it bad dat all e gal know u wat u do now
0,24,6,at home watch tv lor
0,154,39,sad stori of a man last week wa my my wife wish me my parent forgot n so did my kid i went to work even my colleagu did not wish
1,135,23,privat your 2003 account statement for show 800 point call 08715203652 identifi code 42810 expir
0,58,15,sorri da today i wont come to play i have drive cla
0,47,11,what time should i tell my friend to be around
0,17,5,then u drive lor
0,67,17,how i noe did ü specifi da domain as nusstu ü still in sch
0,33,8,we will meet soon princess ttyl
0,60,15,yar lor keep rain non stop or u wan 2 go elsewher
0,103,28,came to look at the flat seem ok in hi 50 is away alot wiv work got woman come at too
0,37,10,haha yeah 2 oz is kind of a shitload
1,155,29,we tri to contact you re your repli to our offer of a video phone 750 anytim ani network min half price line rental camcord repli or call 08000930705
0,25,5,book ticket for pongal
0,39,9,how much would it cost to hire a hitman
1,152,31,as a valu custom i am pleas to advis you that follow recent review of your mob no you are award with a bonu prize call 09066368470
0,74,17,what he said is not the matter my mind say some other matter is there
0,123,32,allo we have brave the buse and taken on the train and triumph i mean we re in b ham have a jolli good rest of week
1,160,30,am new 2 club dont fink we met yet will b gr8 2 c u pleas leav msg 2day wiv ur area 09099726553 repli promis carli x lkpobox177hp51fl
0,26,6,prepar to be pleasur
0,85,25,or better still can you catch her and let ask her if she can sell lt gt for me
0,42,9,hi my email address ha chang now it is
0,29,7,ok thanx take care then
0,32,8,i dont have i shall buy one dear
0,72,22,great i hope you like your man well endow i am lt gt inch
0,236,55,thank again for your repli today when is ur visa come in and r u still buy the gucci and bag my sister thing are not easi uncl john also ha hi own bill so i realli need to think about how to make my own money later sha
1,149,33,themob hit the link to get a premium pink panther game the new no 1 from sugabab a crazi zebra anim or a badass hoodi 4 free
0,28,6,did u got that person stori
0,44,7,gran onlyfound out afew day honi
0,23,5,also andro ice etc etc
0,97,22,haha yup hope we will lose a few kg by mon after hip hop can go orchard and weigh again
0,37,10,you gon na ring thi weekend or wot
1,138,27,let you send free anonym and mask messag im send thi messag from there do you see the potenti for abus
0,54,12,havent still waitin as usual ü come back sch oredi
0,61,15,how come she can get it should b quit diff to guess rite
0,52,10,nobodi can decid where to eat and dad want chines
0,45,11,am i the onli one who doe stalk profil
0,127,30,good sleep is about rhythm the person ha to establish a rhythm that the bodi will learn and use if you want to know more
0,44,13,or ü go buy wif him then i meet ü later can
0,62,16,ü mean it confirm i tot they juz say oni ok then
0,25,7,i see but prolli yeah
0,33,8,sorri batteri die yeah i here
0,29,7,im late tellmiss im on my way
0,39,10,realli good dhanush rock onc again
0,106,26,thi messag is from a great doctor in india 1 do not drink appi fizz it contain cancer caus age
0,60,14,ye i come to nyc for audiit and am tri to reloc
0,19,6,sorri mail
0,63,18,no i got rumour that you go to buy apart in chennai
0,52,11,huh so fast dat mean u havent finish paint
1,152,31,as a valu custom i am pleas to advis you that follow recent review of your mob no you are award with a bonu prize call 09066364589
0,139,35,can you call me plz your number show out of coveragd area i have urgnt call in vasai amp have to reach befor 4 o clock so call me plz
0,41,10,did u see what i post on your facebook
0,24,7,s but not abl to sleep
0,43,12,yo howz u girl never rang after india l
0,46,11,co darren say ü consid mah so i ask ü
1,160,41,your weekli tone are readi to download thi week new tone includ 1 crazi f 2 3 black p more info in n
0,31,8,me too have a love night xxx
0,32,10,ok i am on the way to home hi hi
0,50,13,aiyah then i wait lor then u entertain me hee
0,36,8,whi noth ok anyway give me treat
1,159,23,repli with your name and address and you will receiv by post a week complet free accommod at variou global locat
0,37,10,ya told she wa ask wat matter
1,157,34,freemsg our record indic you may be entitl to 3750 pound for the accid you had to claim for free repli with ye to thi msg to opt out text stop
0,157,33,no idea i guess we work that out an hour after we suppos to leav sinc as usual nobodi ha ani interest in figur shit out befor the last second
0,62,15,how is your schedul next week i am out of town thi weekend
0,157,33,life is noth wen v get everyth but life is everyth wen v miss someth real valu of peopl wil be realiz onli in their absenc gud mrng
0,44,9,where can download clear movi dvd copi
0,46,10,no did you multimedia messag them or
1,134,28,someon u know ha ask our date servic 2 contact you cant guess who call 09058091854 now all will be reveal po box385 m6 6wu
0,45,14,and pop lt gt ibuprofen wa no help
0,49,11,the batteri is for mr adewal my uncl aka egbon
0,46,15,k k whi cant you come here and search job
1,155,34,you can stop further club tone by repli stop mix see html for term club tone cost mfl po box 1146 mk45 2wt
0,32,10,sorri i ca help you on thi
0,22,7,k wat s tht incid
0,162,37,sometim we put wall around our heart not just to be safe from get hurt but to find out who care enough to break the wall amp get closer goodnoon
0,69,16,i am in escap theatr now go to watch kavalan in a few minut
0,65,17,oop my phone die and i did even know yeah i like it better
0,30,8,co i want it to be your thing
0,3,1,645
0,30,8,i dunno lei like dun haf
0,121,27,hi thi is yiju it regard the 3230 textbook it intro to algorithm second edit i sell it for 50
0,51,13,alex say he not ok with you not be ok with it
0,75,19,true dear i sat to pray even and felt i sm you in some time
0,42,10,so ü be submit da project tmr rite
0,44,11,i am take half day leav bec i am not well
0,54,13,bognor it is should be splendid at thi time of year
0,28,8,how much r ü will to pay
0,71,20,oop am at my mum in somerset bit far back tomo see you soon x
0,43,10,great so what attract you to the brotha
0,108,29,oh fuck juswok up in a bed on a boatin the dock slept wid 25 year old spinout giv u da gossip l8r xxx
0,80,18,sit in mu wait for everyon to get out of my suit so i can take a shower
0,49,13,u dun say so earli hor u c alreadi then say
0,51,11,thank for look out for me i realli appreci
0,47,13,no need to buy lunch for me i eat maggi mee
1,154,30,mobi pub a high street prize if u know who the new duchess of cornwal will be txt her first name to stop 008704050406 sp
0,38,11,ok let u noe when i leav my hous
0,28,8,ok lor then we go tog lor
0,48,10,none of that happen til you get here though
0,42,11,will be out of class in a few hour sorri
0,42,11,hmm bit and piec lol sigh
0,47,11,alright i make sure the car is back tonight
0,94,24,what to think no one say clearli ok leav no need to ask her i will go if she come or not
1,154,34,sex up ur mobil with a free sexi pic of jordan just text babe to then everi wk get a sexi celeb 4 more pic 16 087016248
0,74,14,i absolut love south park i onli recent start watch the offic
1,159,33,custom you may now claim your free camera phone upgrad a pay go sim card for your loyalti call on 0845 021 end c appli
0,47,9,hiya probabl come home weekend after next
1,140,30,free 1st week entri 2 textpod 4 a chanc 2 win 40gb ipod or cash everi wk txt pod to 84128 ts cs custcar 08712405020
1,165,33,8007 free for 1st week no1 nokia tone 4 ur mob everi week just txt nokia to 8007 get txting and tell ur mate pobox 36504 w4 5wq norm
0,53,16,it ok i wun b angri msg u aft i come home tonight
1,142,24,urgent thi is the 2nd attempt to contact u u have won 09071512432 b4 300603t 50
0,157,40,mmmmmm i love you so much ahmad i ca wait for thi year to begin as everi second take me closer to be at your side happi new year my love
0,43,11,how is it possibl to teach you and where
0,105,28,ooh 4got i gon na start belli danc in moseley wed if u want 2 join me they have a cafe too
0,122,28,how have your littl darl been so far thi week need a coffe run tomo ca believ it that time of week alreadi
0,52,11,thinkin about someon is all good no drug for that
0,21,4,hey happi birthday
0,40,9,the new deu ex game comin earli next yr
1,143,27,urgent your mobil number ha been award with a prize guarante call 09061790126 from land line claim valid 12hr onli 150ppm
0,44,10,are you in castor you need to see someth
0,39,14,ok k sri i knw 2 siva tat y i askd
0,71,16,i like to think there alway the possibl of be in a pub later
0,27,6,i reach sch alreadi
0,108,25,sorri it a lot of stuff i just now about to talk to the actual guy who want to buy
0,58,13,machan you go to gym tomorrow i wil come late goodnight
0,30,7,mm that time you dont like fun
0,24,4,how that watch resiz
0,95,24,i take it we did have the phone callon friday can we assum we wo have it thi year now
0,71,18,tund how are you do thi is just wish you a great day abiola
0,201,44,do worri though i understand how import it is that i be put in my place with a poorli thought out punish in the face of the worst thing that ha ever happen to me brb gon na go kill myself
0,39,8,mmm fuck merri christma to me
0,31,8,k do i need a login or anyth
0,42,13,how come i din c ü yup i cut my hair
0,23,6,wa it someth u ate
0,30,8,in which place do you want da
0,44,13,left dessert u wan me 2 go suntec look 4 u
0,156,34,so mani peopl seem to be special at first sight but onli veri few will remain special to you till your last sight maintain them till life end sh ja
1,151,29,call germani for onli 1 penc per minut call from a fix line via access number 0844 861 85 no prepay direct access
0,78,12,my mobil sm ur mail regard to achan
0,158,45,is like a needl of a clock though v r in d same clock v r nt abl 2 met evn if v meet itz onli 4few second bt v alwi stay conect gud 9t
0,44,11,good night my dear sleepwel amp take care
0,80,19,mayb say hi to and find out if got hi card great escap or wetherspoon
1,153,29,privat your 2004 account statement for 078498 7 show 786 unredeem bonu point to claim call 08719180219 identifi code 45239 expir
1,159,34,urgent your 4 costa del sol holiday or await collect call 09050090044 now toclaim sae tc s pobox334 stockport sk38xh max10min
0,142,44,the affidavit say lt gt e twigg st divis g courtroom lt gt lt time gt am i doubl check and text you again tomorrow
0,221,49,you are alway put your busi out there you put pictur of your ass on facebook you are one of the most open peopl i ever met whi would i think a pictur of your room would hurt you make you feel violat
0,66,20,should i tell my friend not to come round til like lt gt ish
0,141,43,1 go to write msg 2 put on dictionari mode 3 cover the screen with hand 4 press lt gt 5 gentli remov ur hand it interest
1,142,30,hi 07734396839 ibh custom loyalti offer the new nokia6600 mobil from onli at txtauction txt word start to get your now 4t
0,38,9,thank you princess you are so sexi
0,62,17,where did u go my phone is gon na die you have to stay in here
0,44,13,are you up for the challeng i know i am
0,6,1,alrit
0,37,9,give me a sec to think think about it
0,27,8,i fine hope you are also
0,33,9,are u awak is there snow there
0,42,8,greet me consid yourself excus
1,157,30,you are a winner you have been special select to receiv cash or a award speak to a live oper to claim call cost 10p
0,41,12,hey morn what you come to ask pa
0,37,9,ya veri nice readi on thursday
0,27,8,all e best 4 ur exam later
0,87,24,nope but i b go 2 sch on fri quit earli lor co my si got paper in da morn
0,32,8,hey so what the plan thi sat
0,34,9,he is there you call and meet him
0,54,13,dhoni have luck to win some big we will win
0,45,16,lt gt ish minut wa 5 minut ago wtf
0,30,8,thank i keep that in mind
0,51,12,if india win or level seri mean thi is record
0,151,33,7 wonder in my world 7th you 6th ur style 5th ur smile 4th ur person 3rd ur natur 2nd ur sm and 1st ur love friendship good morn dear
1,147,32,hi babe it jordan how r u im home from abroad and lone text me back if u wan na chat xxsp text stop to stopcost 150p 08712400603
0,111,24,have heard anyth and he not answer my text so i guess he flake that said the jb is fantast
0,94,25,sorri my batteri die i can come by but i onli get a gram for now where your place
0,32,7,what should i eat fo lunch senor
0,287,66,so you think i should actual talk to him not call hi boss in the morn i went to thi place last year and he told me where i could go and get my car fix cheaper he kept tell me today how much he hope i would come back in how he alway regret not get my number etc
1,156,28,block breaker now come in delux format with new featur and great graphic from buy for just by repli get bbdelux and take the challeng
0,54,13,lol i knew that i saw him in the dollar store
1,135,29,do you want a new video handset 750 ani time ani network min unlimit text camcord repli or call now 08000930705 for del sat am
0,42,8,hang out with my brother and hi famili
0,30,8,it a laptop take it with you
0,31,9,wat da model num of ur phone
0,81,24,either way work for me i am lt gt year old hope that doesnt bother you
0,29,7,alright i have a new goal now
0,123,32,thk some of em find wtc too far weiyi not goin e rest i dunno yet r ur goin 4 dinner den i might b abl to join
0,19,6,ard 6 like dat lor
0,55,11,ow u paid told u would call
0,78,18,speak onli when you feel your word are better than the silenc gud mrng
1,157,36,free rington repli real or poli eg real1 pushbutton dontcha babygoodby golddigg webeburnin 1st tone free and 6 more when u join for
0,40,9,can you pleas send me my aunti number
0,61,15,lol they were mad at first but then they woke up and gave in
0,127,33,alrit hunni wot u up 2 2nite didnt end up goin down town ju da pub instead ju chillin at da mo in me bedroom love jen xxx
0,171,39,my friend she studi at warwick we plan to go shop and to concert tmw but it may be cancel hav seen for age yeah we should get togeth sometim
0,149,35,i know but you need to get hotel now i just got my invit but i had to apologis cali is to sweet for me to come to some english bloke weddin
0,38,10,where are you when wil you reach here
0,96,25,i thk u dun haf 2 hint in e forum alreadi lor co i told ron n darren is go 2 tell shuhui
1,155,28,get your garden readi for summer with a free select of summer bulb and seed worth onli with the scotsman thi saturday to stop go2
0,39,10,dear how is chechi did you talk to her
0,24,8,who thi am in class
0,66,15,ok then no need to tell me anyth i am go to sleep good night
0,31,8,poor girl ca go one day lmao
0,32,8,i will do my part tomorrow
0,70,21,that suck i go over so u can do my hair you do it free right
0,77,18,even my brother is not like to speak with me they treat me like aid patent
0,36,10,ho ho big belli laugh see ya tomo
0,23,7,i am in your offic na
0,74,21,i on my way home went to chang batt 4 my watch then go shop a bit lor
0,34,9,sorri i call later in meet
0,96,23,noth will ever be easi but do be look for a reason not to take a risk on life and love
0,84,20,lol ok ill tri to send be warn sprint is dead slow you prolli get it tomorrow
0,64,15,just see your miss call my dear brother do have a gr8 day
0,69,17,oh oh den muz chang plan liao go back have to yan jiu again
0,67,16,find i sent you an offlin messag to know how anjola now
0,79,16,so li hai me bore now da lectur repeat last week stuff wast time
0,73,17,thank it wa onli from tesco but quit nice all gone now speak soon
0,148,36,when u love someon dont make them to love u as much as u do but love them so much that they dont want to be love by anyon except you gud nit
0,168,40,that way transport is less problemat than on sat night by the way if u want to ask n to join my bday feel free but need to know definit no as book on fri
0,160,45,yar i want 2 scold u yest but late alreadi i where got zhong se qing you if u ask me b4 he ask me then i go out w u all lor n u still can act so real
0,44,11,hey i book the 2 lesson on sun liao
0,31,9,don know wait i will check it
0,88,22,sez how u de arab boy hope u r all good give my love 2 evry1 love ya eshxxxxxxxxxxx
0,33,9,hey do you want anyth to buy
0,54,12,pl help me tell ashley that i cant find her number oh
0,149,39,hello hun how ru it here by the way im good been on 2 date with that guy i met in walkabout so far we have to meet up soon how everyon els
0,92,24,juz now havent woke up so a bit blur blur can dad went out liao i cant cum now oso
1,153,34,not heard from u4 a while call me now am here all night with just my knicker on make me beg for it like u did last time 01223585236 xx luv
0,23,7,nah i a perpetu dd
0,58,14,just wait till end of march when el nino get himself oh
0,70,15,i like di sweater fr mango but no more my size alreadi so irrit
0,42,10,ic there are a lotta childporn car then
0,108,19,congrat treat am not on mail for 2 mail onc mother at mail
1,74,16,kit strip you have been bill 150p netcollex po box 1013 ig11 oja
0,48,12,until 545 lor ya can go 4 dinner togeth
0,23,7,yup how ü noe leh
1,108,23,sunshin quiz win a super soni dvd record if you cannam the capit of australia text mquiz to b
0,104,21,mind blastin no more tsunami will occur from now on rajnik stop swim in indian ocean
0,30,6,you think about match
0,68,17,yup but it not give me problem now so mayb i ju leav it
0,107,27,after my work ah den 6 plu lor u workin oso rite den go orchard lor no other place to go liao
0,22,10,wait lt gt min
1,106,21,free entri into our weekli competit just text the word win to 80086 now 18 t c
0,77,15,i notic you like look in the shit mirror your turn into a right freak
0,29,7,haha just what i wa thinkin
0,56,14,i home doc gave me pain med say everyth is fine
0,32,8,aight call me onc you close
0,37,10,hi final i complet the cours
0,30,6,lol your alway so convinc
0,59,16,ye it complet in out of form clark also utter wast
0,3,2,ok
1,99,21,free entri into our weekli comp just send the word win to 80086 now 18 t c
0,230,52,sorri you never hear unless you book it one wa kinda a joke thet were realli look for skinni white girl the other wa one line you can onli do so much on camera with that someth like that they cast on the look
0,101,21,wish you a beauti day each moment reveal even more thing to keep you smile do enjoy it
0,30,6,discuss with your mother ah
0,125,27,the guy did some bitch but i act like i be interest in buy someth els next week and he gave it to us for free
1,147,32,u have a secret admir reveal who think u r so special call to opt out repli reveal stop per msg recd cust care 07821230901
1,96,14,from monthlysubscript t csc web age16 2stop txt stop
0,35,10,as usual u can call me ard 10 smth
0,45,11,also rememb the bead do come off ever
0,74,16,that one of the issu but california is okay no snow so it manag
0,29,11,the bu leav at lt gt
0,78,18,rightio it is then well arent we all up bright and earli thi morn
0,111,27,hey i miss you tm of last night as my phone wa on the charg smile i am meet a friend shortli
0,76,21,short but cute be a good person but dont tri to prove it noon
0,54,11,so let make it saturday or monday as per conveni
0,49,16,carlo say he be at mu in lt gt minut
0,40,9,i know that my friend alreadi told that
0,21,7,ok cool see ya then
0,74,17,i know complain num onli bettr directli go to bsnl offc nd appli for it
0,38,10,we are okay go to sleep now later
0,25,7,on the way to offic da
0,179,41,wen ur lovabl bcum angri wid u dnt take it serious coz be angri is d most childish n true way of show deep affect care n luv kettoda manda have nice day da
0,629,161,indian r poor but india is not a poor countri say one of the swiss bank director he say that lt gt lac crore of indian money is deposit in swiss bank which can be use for budget for lt gt yr can give lt gt crore job to all indian from ani villag to delhi 4 lane road forev free power supli to more than lt gt social project everi citizen can get monthli lt gt for lt gt yr no need of world bank amp imf loan think how our money is block by rich politician we have full right against corrupt politician itna forward karo ki pura india
0,33,13,do it at even da urgent
0,147,34,pl give her the food prefer pap veri slowli with load of sugar you can take up to an hour to give it and then some water veri veri slowli
0,47,11,sac will score big is set batsman
1,166,27,cd 4u congratul ur award of cd gift voucher or gift guarante freeentri 2 wkli draw xt music to 87066 tnc
0,39,10,u have lunch alon i now so bore
0,147,38,hi babi ive just got back from work and i wa want to see u allday i hope i didnt piss u off on the phone today if u are up give me a call xxx
0,247,65,there someon here that ha a year lt gt toyota camri like mr olayiwola own mileag is lt gt clean but i need to know how much will it sell for if i can rais the dough for it how soon after land will it sell holla back
0,48,12,huh but i cant go 2 ur hous empti hand right
0,81,21,sorri chikku my cell got some problem tht y i wa nt abl to repli u or msg u
0,42,12,ah well that confus thing doesn t it
0,52,13,so ü pay first lar then when is da stock comin
0,27,7,what time is ur flight tmr
0,28,6,are you drive or train
1,146,32,you have been select to stay in 1 of 250 top british hotel for noth holiday worth to claim call london bx 526 sw73ss
0,52,13,oh great disturb him more so that we can talk
0,36,9,probabl gon na swing by in a wee bit
0,34,8,aiyar sorri lor forgot 2 tell u
1,73,15,you will be receiv thi week tripl echo rington shortli enjoy it
0,21,5,we r outsid alreadi
0,64,15,ya when are ü take ure practic lesson i start in june
0,102,23,if you can make it ani time tonight or whenev you can it cool just text me whenev you around
0,39,9,here got lot of hair dresser fr china
0,43,11,if you r home then come down within 5 min
0,127,31,friendship poem dear o dear u r not near but i can hear dont get fear live with cheer no more tear u r alway my dear gud ni8
0,69,19,are you sure you do mean get here we made you hold all the weed
0,92,23,yo call me when you get the chanc a friend of mine want me to ask you about a big order
0,63,15,you are not bother me but you have to trust my answer pl
0,77,18,i dont know ask to my brother noth problem some thing that just i told
0,14,5,nvm it ok
0,166,40,you have to pl make a note of all expos to also find out from her school if anyon els wa vomit is there a dog or cat in the hous let me know later
0,22,6,you still at the game
0,50,13,lmao ok i wont be need u to do my hair anymor
1,149,33,you wo believ it but it true it incred txt repli g now to learn truli amaz thing that will blow your mind from o2fwd onli
0,66,18,i okay chase the dream what good what are you do next
0,57,18,k k what are detail you want to transfer acc no enough
0,14,4,thanx a lot
0,24,5,ugh just got outta class
0,22,6,ok i go chang also
0,31,7,im done just studyn in librari
0,79,20,i say that a good sign but well you know my track record at read women
0,82,24,ok lor i ned 2 go toa payoh 4 a while 2 return smth u wan 2 send me there or wat
0,89,22,think i could stop by in like an hour or so my roommat look to stock up for a trip
0,36,9,you will be in the place of that man
0,43,11,hey are we go for the lo lesson or gym
1,120,25,hungri gay guy feel hungri and up 4 it now call 08718730555 just to stop text call 08712460324
0,45,11,oooh bed ridden ey what are you think of
0,84,22,i love u 2 babe r u sure everyth is alrit is he be an idiot txt bak girli
0,41,9,aight will do thank again for comin out
0,382,88,spoke with uncl john today he strongli feel that you need to sacrific to keep me here he go to call you when he doe i beg you to just listen dont make ani promis or make it clear thing are not easi and i need you to pleas let us work thing out as long as i keep expect help my creativ will be stifl so pl just keep him happi no promis on your part
1,135,28,you have won as a valu vodafon custom our comput ha pick you to win a prize to collect is easi just call 09061743386
0,63,14,dnt worri use ice piec in a cloth take 2 tablet
0,179,40,up which is 3day also and the ship compani that take 2wk the other way is usp which take a week but when it get to lag you may have to bribe nipost to get your stuff
1,159,33,sm servic for your inclus text credit pl goto unsubscrib with stop no extra charg po box420 ip4 5we
0,28,6,lol enjoy role play much
0,22,6,cold dont be sad dear
0,24,6,sent me ur email id soon
0,148,40,one of best dialogu in cute reltnship wen i die dont come near my bodi bcoz my hand may not come 2 wipe ur tear off that time gud ni8
0,160,43,noth smsing u n xy lor sorri lor da guy neva c u in person but they sort of know u lor so u wan 2 meet them xy ask me 2 bring u along 4 our next meet
0,89,17,thank for yesterday sir you have been wonder hope you enjoy the burial mojibiola
0,204,69,no dude it not fake my frnd got money tht y i reffer u if u member wit my mail link u vl be credit lt gt rs and il be geti lt gt rs i can draw my acc wen it is lt gt rs
0,32,8,pl pl find out from aunt nike
0,118,29,good afternoon my love how goe your day how did you sleep i hope your well my boytoy i think of you
0,28,8,ye da ani plm at ur offic
0,29,8,nope i still in the market
0,45,15,ok ill send you with in lt decim gt ok
0,34,10,hey check it da i have list da
0,33,10,k text me when you on the way
1,96,18,a link to your pictur ha been sent you can also use http
0,82,22,how dare you stupid i wont tell anyth to you hear after i wont talk to you
0,14,4,oki thanx
0,125,27,my darl sister how are you do when school resum is there a minimum wait period befor you reappli do take care
1,158,32,urgent we are tri to contact you last weekend draw show that you have won a prize guarante call claim code k61 valid 12hour onli
