target,num_characters,num_words,text
0,31,9,mah b i pick it up tomorrow
0,67,20,you know there is i shall speak to you in lt gt minut then
0,72,13,howz will come down as i said and medicin
0,150,36,hey kate hope ur ok will give u a buz wedlunch go outsomewher 4 adrink in town cud go 2watershd 4 a bit ppl fromwrk will bthere love petexxx
0,46,11,great so should i send you my account number
0,22,3,headin toward busetop
0,54,15,a boy wa late 2 home hi father power of frndship
0,29,7,ok thanx take care then
0,62,17,hey you around i got enough for a half the ten i owe you
0,49,10,oh then your phone phone me but it disconnect
0,73,18,no gift you tri to get me to throw myself off a cliff or someth
1,155,30,hmv bonu special 500 pound of genuin hmv voucher to be won just answer 4 easi question play now send hmv to 86688 more info
0,51,13,5 night we nt stay at port step liao too ex
1,154,27,you have won a guarante cash or a prize to claim yr prize call our custom servic repres on 08714712379 between cost 10p
1,143,32,themob yo yo come a new select of hot download for our member to get for free just click open the next link sent to ur fone
0,126,29,hi you just spoke to maneesha we like to know if you were satisfi with the experi repli toll free with ye or no
0,28,6,no but the bluray player can
0,64,19,new car and hous for my parent i have onli new job in hand
0,30,7,sindu got job in birla soft
0,74,19,he in lag that just the sad part but we keep in touch thank to skype
0,51,13,it not that time of the month nor mid of the time
0,17,5,finish liao u
0,26,5,much better now thank lol
0,57,17,hey i almost forgot happi babe i love ya
0,37,7,give one miss from that number pleas
0,88,23,eh ur laptop got no stock lei he say mon muz come again to take a look c got a not
0,150,38,hi my love how goe that day fuck thi morn i woke and drop my cell on the way down the stair but it seem alright phew i miss you
0,95,24,all these nice new shirt and the onli thing i can wear them to is nudist theme you in mu
0,127,30,im fine babe aint been up 2 much tho saw scari movi yest it quit funni want 2mrw afternoon at town or mall or sumthin xx
1,162,33,sm auction you have won a nokia 7250i thi is what you get when you win our free auction to take part send nokia to 86021 now
0,31,6,go for you after
0,132,30,hello wen u finish fanci meetin up wiv u all tonit as i need a break from dabook did 4 hr last today of wrk
1,132,24,want the latest video handset 750 anytim ani network min half price line rental repli or call 08000930705 for deliveri tomorrow
0,34,8,lol yeah at thi point i guess not
0,27,7,i love work from home
0,42,9,i dont thnk it a wrong call between us
0,16,5,then ur si how
0,89,23,u gd lor go shop i got stuff to do u wan 2 watch infern affair a not come lar
0,45,9,holi live christ what is take you so long
0,53,11,cab is pick up and drop at door step
0,104,24,you onli hate me you can call ani but you didnt accept even a singl call of mine or even you messag
1,157,29,do you want a new video phone 600 anytim ani network min 400 inclus video call and download 5 per week free deltomorrow call 08002888812 or repli now
0,154,30,he realli into skateboard now despit the fact that he get thrown off of it and wind up with bandag and shit all over hi arm everi five minut
0,135,30,just tri to figur out when i suppos to see a coupl differ peopl thi week we said we get togeth but i did set date
0,43,15,leav it de start prepar for next
0,76,14,gain the right of a demand am tri as husband see
0,29,7,er mw im fill tuth is aight
1,123,27,for ur chanc to win a cash everi wk txt action to t c custcar 08712405022
0,128,27,where wuld i be without my babi the thought alon mite break me and i wan na go crazi but everyboy need hi ladi xxxxxxxx
0,132,32,fran i decid 2 go n e way im complet broke an knacker i got up bout 3 c u 2mrw love janx thi is my dad fone credit
1,158,32,we tri to contact you re your repli to our offer of a video handset 750 anytim ani network min unlimit text camcord repli or call 08000930705 now
0,66,15,o turn out i had stereo love on mi phone under the unknown album
0,84,23,hey darlin i can pick u up at colleg if u tell me wen where 2 mt love pete xx
0,22,8,but i finish at 6
0,52,13,i am in hospit da i will return home in even
0,149,39,hello hun how ru it here by the way im good been on 2 date with that guy i met in walkabout so far we have to meet up soon how everyon els
0,107,22,cheer for the messag zogtoriu been stare at my phone for an age decid whether to text or not
0,50,15,it ok chikku and it my 1 of favourit song
0,77,20,u free on sat rite u wan 2 watch infern affair wif me n darren n mayb xy
0,51,12,noth much chillin at home ani super bowl plan
0,42,11,my drive can onli be read i need to write
0,67,15,tht god gift for bird as human hav some natur gift frm god
0,54,10,should i have pick up a receipt or someth earlier
0,38,11,then wat r u do now busi wif work
0,61,17,hmm ok i stay for like an hour co my eye is realli sore
0,45,17,that cool i come by like lt gt ish
0,116,25,the hous is on the water with a dock a boat roll up with a newscast who dabbl in jazz flute behind the wheel
0,25,9,babe i lost you
0,27,5,whore you are unbeliev
0,34,9,tension ah what machi ani problem
0,19,6,sorri mail
0,120,28,sorri man my account dri or i would if you want we could trade back half or i could buy some shit with my credit card
0,46,11,loosu go to hospit de dont let it careless
0,159,26,can i pleas come up now imin if urgoin outl8r just reallyne dontpleas dontignor mycal u no thecd tome 4 2moro
0,372,89,sir i have been late in pay rent for the past few month and had to pay a lt gt charg i felt it would be inconsider of me to nag about someth you give at great cost to yourself and that whi i didnt speak up i howev am in a recess and wont be abl to pay the charg thi month henc my askin well ahead of month end can you pleas help thank
0,137,33,parti at my place at usf no charg but if you can contribut in ani way it is greatli appreci and yeah we got room for one more
0,23,7,now am free call me pa
0,24,6,eh u send wrongli lar
1,148,24,privat your 2003 account statement for 07753741225 show 800 point call 08715203677 identifi code 42478 expir
0,166,43,today iz yellow rose day if u love my frndship give me 1 misscal amp send thi to ur frndz amp see how mani miss call u get if u get 6miss u marri ur lover
0,108,28,miss your call caus i wa yell at scrappi miss ca wait for u to come home i so lone today
0,66,17,alright i head out in a few minut text me where to meet you
0,36,10,yo you around just got my car back
0,40,8,dear reach railway what happen to you
0,4,3,u 2
0,83,19,hmm yeah if your not too groov out and im look forward to my pound special
0,188,44,well the weather in cali great but it complex are great you need a car to move freeli it tax are outrag but all in all it a great place the sad part is i miss home
0,38,8,i donno it in your gene or someth
0,45,12,that day you ask about anand number whi
0,118,29,hi it kate it wa love to see you tonight and ill phone you tomorrow i got to sing and a guy gave me hi card xxx
0,89,22,u go to doctor 4 liver and get a bit stylish get ur hair manag that it
0,122,30,got but got 2 colour lor one colour is quit light n e other is darker lor actual i done she style my hair now
0,24,7,captain is in our room
0,117,27,it doe it on it own most of the time it fix my spell but sometim it get a complet diff word go figur
0,84,24,princess i like to make love lt gt time per night hope that not a problem
0,151,28,funni fact nobodi teach volcano 2 erupt tsunami 2 aris hurrican 2 sway aroundn no 1 teach hw 2 choos a wife natur disast just happen
1,41,7,filthi stori and girl wait for your
0,24,7,yeah i do see whi not
0,28,8,ok lor then we go tog lor
0,71,19,oki ü wan meet at bishan co me at bishan now i not drive today
0,221,49,you are alway put your busi out there you put pictur of your ass on facebook you are one of the most open peopl i ever met whi would i think a pictur of your room would hurt you make you feel violat
0,13,5,ü v ma fan
1,118,18,hope you enjoy your new content text stop to 61610 to unsubscrib provid by
0,49,11,they will pick up and drop in no problem
0,37,10,ya told she wa ask wat matter
0,48,10,small problem in auction punj now ask tiwari
0,58,16,sound gd haha can wah u yan jiu so fast liao
0,82,26,i at bruce amp fowler now but i in my mom car so i ca park long stori
0,67,20,i got arrest for possess at i shit you not lt time gt pm
0,53,14,that what i love to hear v see you sundayish then
0,23,5,watch ajith film ah
0,58,12,noth just get msg by di name wit differ no
0,41,15,see you k where are you now
0,79,19,not tonight mate catch up on some sleep thi is my new number by the way
0,53,16,ugh got ta drive back to sd from la my butt is sore
0,32,4,that seem unnecessarili hostil
0,23,6,coffe cake i guess
0,76,18,my sister in law hope you are have a great month just say hey abiola
0,30,7,pl come quick cant bare thi
0,45,13,prabha i soryda reali frm heart i sori
0,94,26,your gon na be the death if me i gon na leav a note that say it all rob fault aveng me
0,41,12,what up do you want me to come onlin
0,124,31,yeah probabl but not sure ilol let u know but person i wuldnt bother then again if ur goin to then i mite as well
1,160,27,had your mobil 11mth updat for free to orang latest colour camera mobil unlimit weekend call call mobil upd8 on freefon 08000839402 or 2stoptxt
0,48,10,none of that happen til you get here though
0,289,71,she is our sister she belong 2 our famili she is d hope of tomorrow pray 4 her who wa fate 4 d shoranur train incid let hold our hand togeth amp fuell by love amp concern prior 2 her grief amp pain pl join in di chain amp pass it stop violenc against women
0,24,7,now i go for lunch
0,32,8,ugh fuck it i resub to eve
1,126,29,urgent pleas call 09061213237 from a landlin cash or a 4 holiday await collect t cs sae po box 177 m227xi
0,154,33,he is imposs to argu with and he alway treat me like hi sub like he never releas me which he did and i will remind him of that if necessari
0,45,12,ye princess are you go to make me moan
1,142,27,500 new mobil from 2004 must go txt nokia to no 89545 collect your today from onli 2optout
0,49,16,i av a new number wil u onli use thi one ta
1,160,37,hi babe it chloe how r u i wa smash on saturday night it wa great how wa your weekend u been miss me sp text stop to stop
0,193,34,i do know jack shit about anyth or i someth help but if you want you can pretend that i did and just text me whatev in respons to the hypotheticalhuagauahahuagahyuhagga
1,159,30,decemb onli had your mobil you are entitl to updat to the latest colour camera mobil for free call the mobil updat vco free on 08002986906
0,62,16,i alway chat with you in fact i need money can you rais me
0,38,10,yep i do like the pink furnitur tho
0,35,9,at bruce b down amp fletcher now
0,153,39,i got to video tape pple type in messag lor u so free wan 2 help me hee co i noe u wan 2 watch infern affair so ask u along ask shuhui oso
0,58,16,u wake up alreadi thanx 4 e tau sar piah it quit nice
0,15,3,anyth lar
0,158,40,hey loverboy i love you i had to tell i look at your pictur and ach to feel you between my leg fuck i want you i need you i crave you
0,61,20,actual nvm got hella cash we still on for lt gt ish
0,36,8,sorri went to bed earli nightnight
0,33,9,k i delet my contact that whi
0,24,5,you can never do noth
0,88,18,well imma definit need to restock befor thanksgiv i let you know when i out
0,42,14,hey leav it not a big deal take care
0,101,24,hey you still want to go for yogasana coz if we end at cine then can go bath and hav the steam bath
0,150,36,it a valentin game send di msg to all ur friend if 5 answer r d same then someon realli love which colour suit me the best
0,25,7,i see but prolli yeah
0,41,11,ela il download come wen ur free
0,85,17,the greatest test of courag on earth is to bear defeat without lose heart gn tc
0,39,9,k then 2marrow are you come to class
0,55,14,sound great im go to sleep now have a good night
0,67,16,need a coffe run tomo ca believ it that time of week alreadi
0,57,16,wait in e car 4 my mum lor u leh reach home alreadi
0,96,24,wa gr8 to see that messag so when r u leav congrat dear what school and wat r ur plan
0,95,20,call me when here my phone vibrat is act up and i might not hear text
0,42,9,princess is your kitti shave or natur
0,48,13,free ani day but i finish at 6 on mon n thur
0,85,21,and is there a way you can send shade stuff to her and she ha been wonder too
0,156,33,a swt thought nver get tire of do littl thing 4 lovabl person coz somtim those littl thing occupi d biggest part in their heart gud ni8
0,130,30,wait that still not all that clear were you not sure about me be sarcast or that that whi x doe want to live with us
0,32,8,lol boo i wa hope for a laugh
0,43,11,when you are big god will bring success
0,25,6,msg me when rajini come
0,24,6,whi do you ask princess
0,38,10,it that time of the week again ryan
0,131,31,ya they are well and bbd pooja full pimpl even she becom quit black and ur rite here it too cold wear sweatter
0,22,2,erutupalam thandiyachu
0,46,13,oh k k but he is not a big good
0,54,11,i sent lanr fakey eckankar detail to the mail box
1,147,30,remind from o2 to get pound free call credit and detail of great offer pl repli 2 thi text with your valid name hous no and postcod
1,144,29,want a new video phone 750 anytim ani network min half price line rental free text for 3 month repli or call 08000930705 for free deliveri
0,84,25,or u ask they all if next sat can a not if all of them can make it then i ok lor
0,106,24,i do know same thing that wrong everyso often he panick start goin on bout not bein good enough
1,143,28,we tri to call you re your repli to our sm for a video mobil 750 min unlimit text free camcord repli or call now 08000930705 del thur
0,8,3,u too
0,96,27,i do run away frm u i walk slowli amp it kill me that u do care enough to stop me
0,23,5,we final readi fyi
0,61,14,ye princess i want to catch you with my big strong hand
1,149,29,spook up your mob with a halloween collect of a logo pic messag plu a free eeri tone txt card spook to 8007 zed 08701417012150p per
0,60,13,actual i wait for 2 week when they start put ad
0,61,15,whi is that princess i bet the brotha are all chase you
0,56,14,am on a train back from northampton so i afraid not
0,32,6,dear got bu directli to calicut
0,133,34,ok lor anyway i thk we cant get ticket now co like quit late alreadi u wan 2 go look 4 ur fren a not darren is wif them now
0,338,79,i wa wonder if it would be okay for you to call uncl john and let him know that thing are not the same in nigeria as they r here that lt gt dollar is 2year sent and that you know it a strain but i plan to pay back everi dime he give everi dime so for me to expect anyth from you is not practic someth like that
0,54,14,i know you are serv i mean what are you do now
0,80,23,hi there we have now move in2 our pub would be great 2 c u if u cud come up
0,76,16,mayb i could get book out tomo then return it immedi or someth
0,23,5,go to join tomorrow
0,73,19,still chanc there if you search hard you will get it let have a tri
0,41,12,call me when you get the chanc plz lt 3
0,22,5,my batteri is low babe
0,31,5,you see the requir pleas
0,26,7,talk to g and x about that
0,123,27,dont pack what you can buy at ani cereal if you must pack food pack gari or someth 9ja that you will miss
0,169,39,let me know how it chang in the next 6hr it can even be appendix but you are out of that age rang howev it not imposs so just chill and let me know in 6hr
0,21,6,did u receiv my msg
0,99,25,if you still up mayb leav the credit card so i can get ga when i get back like he told me to
0,57,14,some are last as much as 2 hour you might get lucki
0,46,11,2mro i am not come to gym machan goodnight
0,180,42,i got it befor the new year co yetund said she want to surpris you with it but when i didnt see money i return it mid januari befor the lt gt day return period end
1,106,22,santa call would your littl one like a call from santa xma eve call 09058094583 to book your time
0,29,7,oh yeah clearli it my fault
0,59,15,and do you have ani one that can teach me how to ship car
0,149,37,hello my love how goe that day i wish your well and fine babe and hope that you find some job prospect i miss you boytoy a teas kiss
0,61,15,not that i know of most peopl up here are still out of town
0,38,9,how about cloth jewelri and trip
0,158,39,i ca believ how attach i am to see you everi day i know you will do the best you can to get to me babe i will go to teach my class at your midnight
0,74,14,big brother s realli scrape the barrel with thi shower of social misfit
0,155,38,although i told u dat i into baig face watch now but i realli like e watch u gave co it fr thanx 4 everyth dat u done today i touch
0,22,8,gd luck 4 ur exam
0,74,19,she told to hr that he want post in chennai becaus i work here
0,76,19,i pick you up at about to go to taunton if you still want to come
0,28,9,cool i text you in a few
0,105,24,bloodi hell cant believ you forgot my surnam mr ill give u a clue it spanish and begin with m
0,64,15,still at west coast haiz ü take forev to come back
0,135,34,final it ha happen aftr decad beer is now cheaper than petrol the gover expect us to drink but do drive
1,158,26,u have a secret admir who is look 2 make contact with out who they r reveal who think ur so on
0,68,19,or i go home first lar ü wait 4 me lor i put down my stuff first
1,124,28,how come it take so littl time for a child who is afraid of the dark to becom a teenag who want to stay out all night
0,148,34,live is veri simpl love is also simpl laugh is too simpl win is tooo simpl but be is veri difficult gud nte
0,55,16,i call you later do have network if urgnt sm me
1,89,15,your credit have been top up for http your renew pin is tgxxrz
0,47,12,could you not read me my love i answer you
0,42,9,awesom lem me know whenev you around
1,130,32,3 free tarot text find out about your love life now tri 3 for free text chanc to 85555 16 onli after 3 free msg each
0,42,12,black shirt n blue jean i thk i c ü
0,29,6,wish you a wonder week
0,24,5,have you start in skye
0,25,7,doe daddi have a bb now
0,143,32,he said that he had a right giggl when he saw u again you would possibl be the first person2di from nvq but think how much you could for
1,139,29,money you r a lucki winner 2 claim your prize text money 2 88600 over to give away text rate box403 w1t1ji
0,25,9,ok lor msg me b4 u call
0,42,14,i onli ask abt e movi u wan ktv oso
0,63,16,no need to ke qi ü too bore izzit y suddenli thk of thi
0,151,30,beauti tomorrow never come when it come it alreadi today in the hunt of beauti tomorrow do wast your wonder today goodmorn
0,62,16,ü mean it confirm i tot they juz say oni ok then
0,57,15,piti wa in mood for that so ani other suggest
0,18,5,wa the farm open
0,84,19,mum say we wan to go then go then she can shun bian watch da glass exhibit
0,27,7,whi she want to talk to me
0,55,14,huh i cant thk of more oredi how mani page do we have
1,144,32,freemsg txt call to no 86888 claim your reward of 3 hour talk time to use from your phone now inc 3hr 16 stop txtstop
0,159,37,i miss you so much i so despar i have record the messag you left for me the other day and listen to it just to hear the sound of your voic i love you
1,144,23,privat your 2004 account statement for 07742676969 show 786 unredeem bonu point to claim call 08719180248 identifi code 45239 expir
0,98,18,anyth is valuabl in onli 2 situat befor get it after loos it
0,33,11,i ca i do have her number
0,37,12,oh k whi you got job then what up
0,34,9,i plane to give on thi month end
0,42,13,doe not oper after lt gt or what
0,26,6,happi new year my man
0,31,9,dear umma she call me now
0,382,88,spoke with uncl john today he strongli feel that you need to sacrific to keep me here he go to call you when he doe i beg you to just listen dont make ani promis or make it clear thing are not easi and i need you to pleas let us work thing out as long as i keep expect help my creativ will be stifl so pl just keep him happi no promis on your part
0,32,8,yeah that what i wa think
1,146,32,you have been select to stay in 1 of 250 top british hotel for noth holiday worth to claim call london bx 526 sw73ss
0,44,13,are you up for the challeng i know i am
0,27,8,tell me how is pain de
0,94,20,good morn im suffer from fever and dysentri will not be abl to come to offic today
0,104,19,what happen with you have you gotten a job and have you begun registr for perman resid
0,36,8,whi noth ok anyway give me treat
0,157,36,i wait for cornwal hope tonight too bad as well but rock night shite anyway go for a kip now have a good night speak to you soon
0,39,12,hi thi is roger from cl how are you
0,43,11,how is it possibl to teach you and where
0,28,6,good morn plz call me sir
0,69,18,i will lick up everi drop are you readi to use your mouth as well
0,77,18,can come my room but can not come my hous co my hous still messi haha
1,156,32,our record indic u mayb entitl to 5000 pound in compens for the accid you had to claim 4 free repli with claim to thi msg 2 stop txt stop
0,25,6,just tast fish curri
0,52,14,am go to take bath ill place the key in window
0,95,27,we made it eta at taunton is as plan hope that s still okday good to see you
0,54,12,pl help me tell ashley that i cant find her number oh
0,74,23,happi or sad one thing about past it no more good morn
0,72,19,yetund i in class can you not run water on it to make it pl now
0,65,17,wait do you know if wesley in town i bet she doe hella drug
0,153,37,i wish that i wa with you hold you tightli make you see how import you are how much you mean to me how much i need you in my life
0,92,21,just got some ga money ani chanc you and the gang want to go on a grand natur adventur
0,63,16,come to my home for one last time i wont do anyth trust me
0,36,11,alright i out have a good night
0,45,11,you right i have now that i think about it
0,52,11,oic then better quickli go bath n settl down
0,55,15,of cours i guess god just got me on hold right now
0,80,21,no wonder co i dun rem see a silver car but i thk i saw a black one
0,26,7,i will see in half an hour
0,25,7,how much is torch in 9ja
1,137,34,will u meet ur dream partner soon is ur career off 2 a flyng start 2 find out free txt horo follow by ur star sign horo ari
0,34,6,two team wait for some player
1,138,30,win the newest potter and the order of the phoenix book 5 repli harri answer 5 question chanc to be the first among reader
0,29,8,if you mean the websit ye
0,87,16,ujhhhhhhh comput ship out with address to sandiago and parantella lane wtf poop
0,87,21,my stomach ha been thru so much trauma i swear i just ca eat i better lose weight
0,28,11,i sent you lt gt buck
0,26,9,that not v romant
0,60,14,ye i come to nyc for audiit and am tri to reloc
0,71,20,you got job in wipro you will get everi thing in life in 2 or 3 year
0,158,39,no need lar ju test e phone card dunno network not gd i thk me wait 4 my si 2 finish bath so i can bath dun disturb u liao u clean ur room
0,24,6,hope you are not scare
0,101,21,lol yep did that yesterday alreadi got my fireplac now it just anoth icon sit there for me
0,30,7,have you heard from thi week
0,37,8,yo we are watch a movi on netflix
0,144,34,yalru lyfu astn chikku bt innu mundh lyf ali halla ke bilo marriag program edha so lyf is nt yet ovr chikku ali vargu lyfu meow meow
0,54,11,u welcom caught u use broken english again
0,50,13,i think i fix it can you send a test messag
0,22,6,ok i shall talk to him
0,7,3,ok lor
0,77,22,aiyar u so poor thing i give u my support k jia you i think of u
0,119,30,imagin life without me see how fast u are search me do worri l alway there to disturb u goodnoon
0,32,8,my friend use to call the same
0,60,13,ya but it cant display intern sub so i got ta extract them
0,92,22,ah poop look like ill prob have to send in my laptop to get fix cuz it ha a gpu problem
0,94,23,that suck so what do you got plan for your yo valentin i am your yo valentin are i
0,54,13,aight you close by or still down around alex place
0,45,14,no shoot me i in the doc wait room
0,27,8,all e best 4 ur exam later
0,50,10,sorri sir i will call you tomorrow
0,23,6,then ur physic get
0,54,19,it lt gt k here oh should i send home for sale
1,154,25,dear 0776xxxxxxx u been invit to xchat thi is our final attempt to contact u txt chat to 86688 ldn 18yr
0,41,10,a bloo bloo bloo i miss the first bowl
0,34,9,arm fine how cardiff and uni
0,33,13,k k then watch some film
0,23,7,are you in the pub
0,28,6,i dont want to hear anyth
0,45,10,mani time we lose our best one bcoz we are
0,101,26,ok give me 5 minut i think i see her btw you my alibi you were cut my hair the whole time
0,138,30,k my roommat also want a dubsack and anoth friend may also want some so plan on bring extra i tell you when they know for sure
0,47,8,pandi join 4w technolog got job
1,142,30,hi 07734396839 ibh custom loyalti offer the new nokia6600 mobil from onli at txtauction txt word start to get your now 4t
0,45,11,also rememb the bead do come off ever
0,47,13,don know thi week i go to tirunelvai da
0,46,11,oh think most of wi and nz player unsold
0,29,8,2 celebr my y els
0,37,9,ani way where are you and what do
0,34,9,oh just get even with u u
1,24,5,from 88066 lost help
0,37,10,blank is blank but wat is blank lol
0,40,14,s kalli wont play in first two odi
0,30,7,am up to my eye in philosophi
0,42,9,i not sure if it still avail though
0,32,7,nan sonathaya soladha whi boss
0,58,14,ask g or iouri i told the stori like ten time alreadi
0,62,13,ca take ani major role in commun outreach you rock mel
1,135,28,do you ever notic that when you drive anyon go slower than you is an idiot and everyon drive faster than you is a maniac
0,149,40,good morn my boytoy how those yummi lip where my sexi bun now what do you do do you think of me do you crave me do you need me
1,160,36,not heard from u4 a while call 4 rude chat privat line 01223585334 to cum wan 2c pic of me gettin shag then text pix to 8552 2end send stop 8552 sam xxx
0,31,7,haha awesom omw back now then
1,134,22,privat your 2003 account statement for show 800 point call 08718738001 identifi code 49557 expir
0,111,24,it will stop on itself i howev suggest she stay with someon that will be abl to give or for everi stool
0,26,11,or i guess lt gt min
0,66,18,i okay chase the dream what good what are you do next
0,41,10,realli i crash out cuddl on my sofa
0,51,14,r u here yet i wear blue shirt n black pant
0,144,36,ye i start to send request to make it but pain came back so i back in bed doubl coin at the factori too i got ta cash in all my nitro
0,52,10,were tri to find a chines food place around here
0,55,17,k k i also fine when will you complet the cours
0,149,37,fight with the world is easi u either win or lose bt fightng with some1 who is close to u is dificult if u lose u lose if u win u still lose
1,146,24,free messag activ your 500 free text messag by repli to thi messag with the word free for term condit visit
0,106,22,actual fuck that just do whatev do find an excus to be in tampa at some point befor januari though
0,62,18,lol grin i not babe but thank for think of me
0,34,6,idp for linux system
0,107,22,em it olowoyey have a great time in argentina not sad about secretari everyth is a bless
0,66,12,well uv caus mutat sunscreen is like essenti theseday
0,36,9,mm so you ask me not to call radio
0,29,8,ok lar joke wif u oni
0,33,9,i wif him now buy tix lar
0,29,11,thank chikku gud nyt
0,70,18,no it will reach by 9 onli she tell she will be there i dont know
0,158,32,each moment in a day ha it own bring hope afternoon bring faith even bring luv night bring rest wish u find them all morn
0,184,43,idk i sit here in a stop and shop park lot right now bawl my eye out becaus i feel like i a failur in everyth nobodi want me and now i feel like i fail you
0,52,12,so wat ur opinion abt him and how abt is charact
0,27,7,do you work all thi week
1,158,37,your free rington is wait to be collect simpli text the password mix to 85069 to verifi get usher and britney fml po box 5249 mk17 92h 450ppw 16
0,32,8,i think u have the wrong number
0,59,17,no break time one how i come out n get my stuff fr ü
0,20,7,wot u up 2 u weirdo
0,43,10,great so what attract you to the brotha
0,139,41,hey there glad u r better now i hear u treat urself to a digi cam is it good we r off at 9pm have a fab new year c u in coupla wk
0,79,16,so li hai me bore now da lectur repeat last week stuff wast time
0,105,30,i love you you set my soul on fire it is not just a spark but it is a flame a big rawr flame xoxo
0,157,40,mmmmmm i love you so much ahmad i ca wait for thi year to begin as everi second take me closer to be at your side happi new year my love
1,143,36,no 1 nokia tone 4 ur mob everi week just txt nok to 87021 1st tone free so get txtin now and tell ur friend 16 repli hl 4info
0,82,20,jolli good by the way will give u ticket for sat eve speak befor then x
0,132,33,sorri i miss you babe i wa up late and slept in i hope you enjoy your drive lesson boytoy i miss you too teas kiss
1,154,28,urgent your mobil no 07808726822 wa award a bonu caller prize on thi is our 2nd attempt to contact you call box95qu
0,73,14,wa actual about to send you a remind today have a wonder weekend
0,44,10,lol wtf random btw is that your lunch break
0,60,13,i will be gentl princess we will make sweet gentl love
0,124,29,mmmmmmm snuggl into you deep content sigh whisper i fuck love you so much i can bare stand it
0,47,12,oh howda gud gud math en samachara chikku
1,134,32,hello we need some posh bird and chap to user trial prod for champney can i put you down i need your address and dob asap ta r
0,21,6,ok but bag again
0,59,14,uncl g just check up on you do have a reward month
0,51,12,aight we can pick some up you open befor tonight
0,31,7,whatev im pretti piss off
0,28,5,probabl a coupl hour top
0,29,8,how is your sister kid
0,47,14,yup n her fren lor i meet my fren at 730
0,126,29,i don wake sinc i check that stuff and saw that it true no avail space pl call the embassi or send a mail to them
0,29,6,then what about further plan
0,82,22,how dare you stupid i wont tell anyth to you hear after i wont talk to you
0,37,10,hi final i complet the cours
0,94,28,pl ask macho how much is budget for bb bold 2 is co i saw a new one for lt gt dollar
0,160,42,hello my boytoy i made it home and my constant thought is of you my love i hope your have a nice visit but i ca wait till you come home to me kiss
0,128,29,have a love night and when you wake up to see thi messag i hope you smile know all is as should be have a great morn
0,16,5,got meh when
0,56,14,thursday night yeah sure thing we work it out then
0,109,32,sorri to troubl u again can buy 4d for my dad again 1405 1680 all 2 big 1 small sat n sun thanx
0,100,20,call to the number which is avail in appoint and ask to connect the call to wahe fathima
1,181,41,warner villag 83118 c colin farrel in swat thi wkend warner villag get 1 free med popcorn just show c t c kiosk repli soni 4 mre film offer
0,174,38,da my birthdat in certif is in april but real date is today but dont publish it i shall give you a special treat if you keep the secret ani way thank for the wish
0,178,44,hi wk been ok on hol now ye on for a bit of a run forgot that i have hairdress appoint at four so need to get home n shower beforehand doe that caus prob for u
0,26,6,thanx 4 send me home
0,37,8,pl i wont beliv onli jesu
0,45,11,do worri is easi onc have ingredi
0,22,5,also where the piec
0,41,10,see you then we all christmassi here
0,31,8,probabl want to pick up more
0,26,6,dad say hurri the hell up
0,80,18,sit in mu wait for everyon to get out of my suit so i can take a shower
0,83,24,err cud do i go to at 8pm i have got a way to contact him until then
0,154,36,can be later show around if you want cld have drink befor wld prefer not to spend money on nosh if you do mind as do that nxt wk
0,31,8,poor girl ca go one day lmao
0,111,29,tick tick tick where are you i could die of loneli you know pout stomp feet i need you
0,26,7,no dear i wa sleep
0,95,26,hey sexi bun what of that day no word from you thi morn on ym i think of you
0,32,8,no meet you in the librari
0,42,11,where is it is there ani open for mca
0,3,1,yup
0,148,35,oh ya got hip hop open haha i wa think can go for jazz then zoom to cine actual tonight i free leh and there a kb lesson tonight
0,96,23,noth will ever be easi but do be look for a reason not to take a risk on life and love
0,133,31,futur is not what we plan for tomorrow it is the result of what we do today do the best in present enjoy the futur
0,31,7,yeah probabl here for a while
1,151,32,urgent pleas call 09066612661 from landlin cash or a luxuri 4 canari island holiday await collect t cs sae award 20m12aq 150ppm
0,15,5,oh ok no prob
1,136,23,privat your 2003 account statement for show 800 point call 08715203694 identifi code 40533 expir
0,42,10,mine here like all fr china then so noisi
1,165,30,today voda number end with 7634 are select to receiv a reward if you have a match pleas call 08712300220 quot claim code 7684 standard rate appli
0,23,7,1 reach home call me
0,33,10,k k when will you give treat
0,43,8,will increas the chanc of win
0,25,8,howz pain hope u r fine
0,111,28,i ca speak bcaz mobil have problem i can listen you but you can listen my voic so i call you later
0,40,9,i alreadi back home so no probabl not
0,169,33,dear me at case u r come cochin pl call bfore u shall also reach tell me which day u r i am engag an it holiday
0,46,14,not yet chikku go to room nw i in bu
0,133,31,no sir that whi i had an trip on the bu last week have anoth audit next wednesday but i think i might drive thi time
0,24,5,pl dont forget to studi
0,24,5,bring home some wendi
0,87,22,shall i bring us a bottl of wine to keep us amus onli joke i ll bring one anyway
0,125,34,oh i wa thkin of goin yogasana at 10 den no nd to go at 3 den can rush to parco 4 nb oki lor u call me when readi
0,40,11,i aight wat happen on your side
0,45,11,lmao where your fish memori when i need it
0,54,11,so let make it saturday or monday as per conveni
0,170,33,u need my presnt alway bcz u cant mi love jeevithathil irulina neekunna prakasamanu sneham prakasam ennal prabha mn prabha got it dont mi me
0,70,18,well done blimey exercis yeah i kinda rememb wot that is hmm
0,36,10,what will we do in the shower babi
0,45,10,no one interest may be some busi plan
0,48,12,lol no ouch but wish i stay out a bit longer
0,35,10,is ur paper today in e morn or aft
1,90,21,dear u been invit to xchat thi is our final attempt to contact u txt chat to 86688
